,_id,country,date_of_birth,ep_id,full_name,height,hometown,position,scout_text,shoots,weight,youth_team
4526,5dd2f7ae646d56e8589f12ad,Austria,"Feb 16, 1993",45390,Steven Strong,180,Villach,D,,L,88,-
4527,5dd2f7af646d56e8589f12b6,Canada,"Jul 27, 1990",31516,Jarrad Struthers,184,Port,LW,,L,89,-
4528,5dd2f7b1646d56e8589f12c2,Canada,"Feb 05, 1993",26385,Ty Rattie,182,Calgary,RW,,R,88,Airdrie MHA
4529,5dd2f7b2646d56e8589f12da,Canada,"May 19, 1999",275609,Nicolas Roy,178,Richelieu,C,,R,75,-
4530,5dd2f7b5646d56e8589f12e4,Canada,"Sep 17, 2000",299493,Jack York,182,Kanata,D,,R,87,-
4531,5dd2f7b6646d56e8589f12f0,USA,"Aug 05, 1990",23667,Shawn Szydlowski,183,Clair,RW,,R,95,-
4532,5dd2f7b8646d56e8589f1307,Canada,"May 30, 1989",40197,Daniel Sauvé,181,Ottawa,D,,R,84,-
4533,5dd2f7b9646d56e8589f1312,Canada,"Jan 04, 1990",19183,Teigan Zahn,185,Regina,D,,L,98,-
4534,5dd2f7ba646d56e8589f1327,Canada,"Apr 07, 1993",88915,Olivier Picard,185,Waterville,D,,L,78,-
4535,5dd2f7bc646d56e8589f1333,Canada,"Jun 19, 1996",151128,Guillaume Beaudry,188,Blainville,D,,L,88,-
4536,5dd2f7bd646d56e8589f133c,Canada,"Feb 01, 1992",45146,Steve Gillard,178,John,D,,L,86,-
4537,5dd2f7bd646d56e8589f134a,Canada,"Sep 01, 1995",151131,Mathieu Leclerc,183,Bois,D,,L,88,-
4538,5dd2f7be646d56e8589f1354,Canada,"Feb 20, 1986",11626,Joe Logan,178,Gull,D,,L,86,-
4539,5dd2f7c0646d56e8589f1361,Canada,"Apr 14, 1993",45548,Justin Sefton,191,Thunder,D,,R,03,-
4540,5dd2f7c1646d56e8589f1371,Slovakia,"Jan 30, 1986",21706,Igor Bacek,183,Bratislava,LW,,L,80,HC Slovan Bratislava
4541,5dd2f7c2646d56e8589f1373,Canada,"Mar 12, 2001",372048,Nicholas Porco,183,Sault,LW,,L,80,-
4542,5dd2f7c3646d56e8589f137b,Canada,"Sep 10, 1996",147632,Tyler Coulter,183,Brandon,LW,,L,91,-
4543,5dd2f7c5646d56e8589f1386,Canada,"Mar 28, 1990",32886,Andrew Randazzo,175,Hamilton,D,,R,99,-
4544,5dd2f7c6646d56e8589f1396,Canada,"Feb 24, 1987",117427,David Linsley,191,Outlook,C,,R,92,-
4545,5dd2f7c7646d56e8589f139c,Canada,"Dec 28, 1994",85550,Carson Perreaux,191,Brandon,LW/C,,L,88,-
4546,5dd2f7c8646d56e8589f13a4,Canada,"Jan 19, 1995",84717,Cory Millette,179,Storthoaks,LW,,L,88,-
4547,5dd2f7ca646d56e8589f13b6,Germany,"Jan 21, 1992",34844,Bernhard Keil,184,Amberg,RW,,R,92,ERSC Amberg
4548,5dd2f7cc646d56e8589f13b8,Canada,"Aug 21, 1991",45525,Brandon Davidson,188,Taber,D,,L,95,-
4549,5dd2f7cd646d56e8589f13cf,Canada,"Jun 27, 1988",14428,Justin Hodgman,185,Brampton,C,,R,92,-
4550,5dd2f7ce646d56e8589f13e3,Canada,"Jun 30, 1987",12135,Francis Paré,178,Lemoyne,C/W,,R,86,AHM Saint-Lambert
4551,5dd2f7cf646d56e8589f13f0,Canada,"Mar 31, 1996",197255,Matthew Klebanskyj,191,Montréal,D,,L,91,-
4552,5dd2f7d1646d56e8589f13f9,Canada,"Aug 18, 2000",418614,Maxim Golod,180,Concord,LW,,L,78,-
4553,5dd2f7d2646d56e8589f1400,Canada,"May 28, 2001",418345,Ryan Suzuki,184,London,C,,L,80,London Junior Knights MHA
4554,5dd2f7d3646d56e8589f1407,Canada,"May 07, 1987",11665,David Schlemko,185,Edmonton,D,,L,86,-
4555,5dd2f7d4646d56e8589f1425,Canada,"Apr 13, 1997",199942,Maxwell James,193,Vancouver,LW,,L,03,-
4556,5dd2f7d5646d56e8589f1431,Canada,"Dec 10, 1999",470012,Samuel Dickner,173,Québec,LW,,L,67,-
4557,5dd2f7d6646d56e8589f143b,Canada,"Sep 13, 1999",219217,Gerald Blackmore,175,Truro,F,,L,82,-
4558,5dd2f7d7646d56e8589f1445,Canada,"Feb 23, 1994",62703,Chris Marchese,183,Woodbridge,LW,,L,93,-
4559,5dd2f7d8646d56e8589f1452,Canada,"Feb 11, 1993",62587,Dylan Smoskowitz,183,Richmond,C,,R,83,-
4560,5dd2f7d9646d56e8589f145c,USA,"Jul 30, 1996",195217,Jack Walker,180,Edina,LW,,L,81,-
4561,5dd2f7da646d56e8589f1468,Canada,"Jul 11, 1991",37305,Luc Pelletier,186,Nicolas,D,,L,78,-
4562,5dd2f7db646d56e8589f1473,Canada,"Jul 28, 1989",32874,Christopher Guay,188,Pont,D,,L,88,-
4563,5dd2f7dc646d56e8589f1486,Canada,"May 11, 1997",287319,Jamie Clavet,183,Québec,LW,,L,86,-
4564,5dd2f7de646d56e8589f1493,Canada,"Sep 05, 1991",64591,Alexandre Grenier,195,Laval,RW/C,,R,91,-
4565,5dd2f7e0646d56e8589f14a3,Canada,"Feb 10, 1992",47874,Jesse Pauls,178,Chilliwack,D,,L,83,-
4566,5dd2f7e1646d56e8589f14aa,Canada,"Sep 18, 1986",12486,Mathieu Aubin,191,Sorel,C,,R,86,-
4567,5dd2f7e3646d56e8589f14c4,Canada,"Jun 26, 1997",288270,Nicholas Holowko,185,Surrey,LW,,L,86,Burnaby Winter Club
4568,5dd2f7e4646d56e8589f14d2,Canada,"Feb 24, 1986",8832,Wojtek Wolski,190,Zabrze,LW/RW,,L,00,Toronto Marlboros MHA
4569,5dd2f7e6646d56e8589f14e5,Canada,"Mar 13, 1991",23672,Daniel Erlich,171,Thornhill,LW,,L,77,-
4570,5dd2f7e7646d56e8589f14f0,Canada,"Jan 02, 2000",266567,Leon Denny,183,Eskasoni,D,,L,88,-
4571,5dd2f7e9646d56e8589f14f9,Canada,"May 26, 1986",11585,Mike Vernace,183,Toronto,D,,L,97,-
4572,5dd2f7ea646d56e8589f1510,Canada,"Feb 22, 1994",76687,Matia Marcantuoni,183,Mountain,C/LW,,R,91,-
4573,5dd2f7eb646d56e8589f151e,Canada,"Apr 30, 1995",117011,Jordan Maletta,191,Catharines,C,,R,98,-
4574,5dd2f7ed646d56e8589f1529,Canada,"Jul 25, 2001",412976,Alex Beaucage,188,Trois,RW/LW,,R,87,-
4575,5dd2f7ee646d56e8589f1530,Canada,"Apr 08, 1988",23113,Matt Clarke,183,London,C/D,,L,83,-
4576,5dd2f7f0646d56e8589f153b,Slovakia,"Jan 13, 1995",82647,Dominik Rehák,183,Zilina,C/RW,,L,83,MsHK Zilina
4577,5dd2f7f1646d56e8589f153d,Canada,"May 15, 1992",37532,Patrick Downe,184,Maryland,D,,L,82,-
4578,5dd2f7f2646d56e8589f154b,Canada,"Nov 29, 1985",10406,Brett Carson,193,Regina,D,,R,03,-
4579,5dd2f7f3646d56e8589f1563,Latvia,"Jul 29, 1994",51912,Roberts Lipsbergs,180,Riga,W/C,,L,88,Aisbergs
4580,5dd2f7f5646d56e8589f156b,Russia,"Oct 30, 1987",122935,Mikhail Aseyev,185,Moskva,F,,L,81,CSKA Moskva
4581,5dd2f7f6646d56e8589f156d,Canada,"Mar 30, 1990",18631,Josh Schram,188,Paris,LW,,L,85,-
4582,5dd2f7f7646d56e8589f1578,Canada,"Jul 10, 1994",212841,Antoine Masson,180,Shawinigan,C,,R,73,-
4583,5dd2f7f9646d56e8589f1583,Canada,"Jun 11, 1988",105742,Lenny Thunderchild,187,Lloydminster,D,,R,94,-
4584,5dd2f7fa646d56e8589f1592,Canada,"Jan 13, 1999",283250,Nick King,185,Kitchener,D,,L,84,Waterloo MHA
4585,5dd2f7fb646d56e8589f159f,Canada,"Apr 05, 1997",225066,Aaron Luchuk,178,Kingston,C,,L,84,-
4586,5dd2f7fc646d56e8589f15ae,Canada,"Oct 07, 1996",177433,Aaron Kerr,175,Timmins,C,,L,79,-
4587,5dd2f7fd646d56e8589f15b9,Latvia,"Oct 30, 1992",34660,Nikita Kolesnikovs,193,Jelgava,D,,L,02,Zemgale
4588,5dd2f7ff646d56e8589f15bf,Sweden,"Jul 28, 1991",9692,Lars Lundin,181,Leksand,D,,L,82,Leksands IF
4589,5dd2f800646d56e8589f15c1,Canada,"May 21, 1997",227670,Alex Barré,178,Montmagny,C,,L,77,-
4590,5dd2f801646d56e8589f15ce,Canada,"Jul 25, 2000",414867,Brandon Frattaroli,180,Pierrefonds,RW,,R,88,-
4591,5dd2f803646d56e8589f15d5,Canada,"Nov 27, 1986",21020,Mark Versteeg,180,Sharon,LW,,L,86,-
4592,5dd2f804646d56e8589f15eb,Canada,"May 24, 1987",9194,Guillaume Latendresse,188,Catherine,LW/RW,,L,05,Ste-Catherine MHA
4593,5dd2f805646d56e8589f15f9,Canada,"Mar 27, 1989",30926,Leigh Salters,194,London,LW,,L,02,-
4594,5dd2f806646d56e8589f1606,Sweden,"Jan 01, 1986",1256,John Wikner,187,Mölndal,LW,,L,87,IF Mölndal Hockey
4595,5dd2f808646d56e8589f1608,Canada,"Aug 14, 2000",273668,Ryan Merkley,181,Mississauga,D,,R,79,Toronto Jr. Canadiens MHA
4596,5dd2f809646d56e8589f1614,Canada,"Apr 12, 1990",37560,Gerrad Grant,178,Halifax,LW,,L,74,-
4597,5dd2f80b646d56e8589f1621,Latvia,"Feb 13, 1989",16853,Kriss Grundmanis,194,Riga,D,,L,98,-
4598,5dd2f80c646d56e8589f1626,Canada,"Apr 19, 1990",23123,Olivier Ouellet,171,Drummondville,C,,L,74,-
4599,5dd2f80d646d56e8589f1630,Canada,"May 29, 1991",37154,James Martin,188,Winnipeg,D,,L,87,-
4600,5dd2f80f646d56e8589f1640,Canada,"Jun 20, 1992",44896,Mike Forsyth,185,Calgary,LW/C,,L,86,-
4601,5dd2f811646d56e8589f164f,Canada,"Dec 10, 1997",254491,Jack Kilgour,188,Port,LW,,L,86,-
4602,5dd2f812646d56e8589f1657,Canada,"Jun 02, 1990",32735,Jeff Brown,185,Toronto,LW/RW,,R,91,-
4603,5dd2f813646d56e8589f1666,Canada,"Jan 25, 1997",223515,Philippe Myers,196,Moncton,D,,R,95,Moncton MHA
4604,5dd2f814646d56e8589f1671,Canada,"Aug 14, 1991",62035,David Rose,175,Longueuil,RW,,L,82,-
4605,5dd2f816646d56e8589f1682,Czech,"Feb 23, 1986",9620,Roman Psurny,185,Zlin,C/LW,,L,85,HC Zlin
4606,5dd2f817646d56e8589f1685,Canada,"Dec 03, 1992",95238,Dale Deon,180,Georgetown,D,,L,84,-
4607,5dd2f818646d56e8589f1693,Canada,"Oct 17, 1986",83530,Anthony Pototschnik,190,Mississauga,RW,,R,91,-
4608,5dd2f819646d56e8589f169f,Canada,"Jan 04, 1993",45404,David Broll,188,Mississauga,LW,,L,07,Mississauga MHA
4609,5dd2f81a646d56e8589f16b2,Canada,"Jan 01, 1989",37236,Sam Klassen,187,Watrous,D,,L,91,-
4610,5dd2f81b646d56e8589f16c2,Canada,"Mar 25, 1990",16499,Lance Bouma,188,Provost,LW/C,,L,94,-
4611,5dd2f81d646d56e8589f16d8,Canada,"Aug 03, 1997",219377,Joey Sansoni,175,Saint,D,,L,69,-
4612,5dd2f81e646d56e8589f16e9,Italy,"Sep 18, 1992",37187,Anthony Bardaro,178,Delta,C,,R,82,-
4613,5dd2f81f646d56e8589f16f6,Canada,"Aug 13, 1993",37197,Myles Bell,183,Calgary,LW/RW,,R,00,North West Athletic Associatio
4614,5dd2f820646d56e8589f1703,Canada,"Mar 02, 1986",12405,Jonathan D,188,Richmond,D,,R,93,-
4615,5dd2f821646d56e8589f1710,Canada,"Apr 23, 1989",11638,Dana Tyrell,179,Airdrie,C/W,,L,87,Airdrie MHA
4616,5dd2f822646d56e8589f1726,Canada,"Mar 25, 1997",238503,Mike Baird,190,Cayuga,LW,,L,81,-
4617,5dd2f823646d56e8589f172e,Canada,"Jan 19, 1993",45143,Brent Andrews,188,Hunter,LW,,L,91,North Rustico MHA
4618,5dd2f824646d56e8589f173c,Canada,"Mar 19, 2001",295839,Antoine Melançon,191,Drummondville,LW,,L,90,-
4619,5dd2f825646d56e8589f1744,Canada,"Feb 19, 1988",9345,Shawn Matthias,193,Mississauga,LW,,L,05,Clarkson MHA
4620,5dd2f826646d56e8589f175a,Canada,"May 04, 1987",107378,Dan Mercer,191,West,D,,R,94,-
4621,5dd2f827646d56e8589f1767,Canada,"Apr 20, 1994",88708,Patrick Walsh,185,Mississauga,C,,L,91,-
4622,5dd2f828646d56e8589f176f,USA,"Jul 27, 1989",31514,Ryan McKiernan,182,White,D,,R,91,-
4623,5dd2f82a646d56e8589f177e,Canada,"Jan 15, 1988",12512,Josh Godfrey,187,Collingwood,D,,R,93,Kingston MHA
4624,5dd2f82b646d56e8589f1791,Canada,"Apr 06, 1989",12446,Brett Breitkreuz,185,Springside,LW,,L,91,-
4625,5dd2f82c646d56e8589f1797,U,"Jan 17, 1990",19151,Tim Billingsley,188,Ottawa,D,,R,91,-
4626,5dd2f82e646d56e8589f17a5,Canada,"Sep 27, 1996",128476,Timothé Simard,183,Iberville,RW,,R,84,-
4627,5dd2f82f646d56e8589f17b2,Canada,"Feb 03, 1987",13490,Martin Thibeault,180,Amos,C,,L,81,-
4628,5dd2f831646d56e8589f17bc,Czech,"Feb 02, 2000",236428,Tomas Dajcar,193,Sumperk,D,,L,95,HC Olomouc
4629,5dd2f832646d56e8589f17be,Canada,"May 28, 1996",131274,Colby McAuley,183,Sherwood,C/W,,L,84,-
4630,5dd2f833646d56e8589f17cf,Canada,"Apr 18, 1989",23800,Giffen Nyren,183,Calgary,D/C,,R,89,-
4631,5dd2f834646d56e8589f17df,Canada,"Jun 08, 1998",255564,Jérémy Manseau,175,Trois,C,,L,77,-
4632,5dd2f835646d56e8589f17ea,Canada,"May 19, 1996",197266,Massimo Carozza,180,Montréal,C/LW,,L,86,-
4633,5dd2f835646d56e8589f17f6,Canada,"Feb 19, 1993",56061,Darcy Ashley,170,Alberton,RW,,R,81,-
4634,5dd2f837646d56e8589f1802,Canada,"May 12, 1998",267713,Matt Timms,178,Waterdown,D,,L,85,Flamborough MHA
4635,5dd2f838646d56e8589f180c,Russia,"May 11, 1995",159029,Rinat Valiyev,187,Nizhnekamsk,D,,L,98,Ak Bars Kazan
4636,5dd2f839646d56e8589f1819,Slovakia,"Jan 08, 1988",11648,Lukas Zeliska,182,Martin,C,,R,96,MHC Martin
4637,5dd2f83a646d56e8589f181b,USA,"Jun 23, 1990",23795,Colin Reddin,180,Corona,D/C,,L,85,California Wave
4638,5dd2f83b646d56e8589f182c,Russia,"Aug 17, 1999",312824,Alexei Lipanov,185,Moskva,C,,L,79,Spartak Moskva
4639,5dd2f83c646d56e8589f1833,Canada,"Sep 28, 1988",11662,Jordan Knackstedt,191,Saskatoon,RW,,R,91,-
4640,5dd2f83d646d56e8589f1843,Canada,"Jul 30, 1988",149453,Kris Krolouski,178,Brantford,LW,,L,82,-
4641,5dd2f83e646d56e8589f184c,Canada,"Jan 13, 1992",76314,Rory Craddock,196,Bowmanville,D,,L,96,-
4642,5dd2f83f646d56e8589f1856,Canada,"May 16, 1999",354151,Jonathan Aspirot,183,Mascouche,D/LW,,L,91,-
4643,5dd2f840646d56e8589f1860,Canada,"Mar 31, 1994",80764,Brooks Maxwell,183,Calgary,RW/D,,R,83,-
4644,5dd2f842646d56e8589f186d,Canada,"Jul 06, 2000",350210,Chris Douglas,185,Richmond,RW,,R,81,-
4645,5dd2f843646d56e8589f1875,Czech,"Apr 28, 1987",23528,Vladimir Svacina,178,Studenka,RW,,R,85,HC Studenka
4646,5dd2f845646d56e8589f1878,Canada,"May 22, 1989",37084,Stéphane Michaud,183,,LW,,L,86,-
4647,5dd2f846646d56e8589f187e,USA,"Apr 25, 1989",37545,Matt Bourdeau,186,Northampton,RW,,R,02,-
4648,5dd2f847646d56e8589f1883,Canada,"Jan 07, 2000",258430,Luka Burzan,185,Surrey,C,,L,86,Surrey MHA
4649,5dd2f848646d56e8589f188d,Canada,"Oct 28, 1992",44594,Zack Phillips,183,Fredericton,C/RW,,R,88,-
4650,5dd2f849646d56e8589f189b,Canada,"Apr 29, 2000",266778,Luke Henman,183,Dartmouth,C,,L,72,-
4651,5dd2f84d646d56e8589f18a4,Canada,"Feb 15, 1992",45556,Craig Hottot,179,Sombra,RW,,R,73,-
4652,5dd2f84d646d56e8589f18ad,Canada,"Mar 18, 1993",92058,Spencer Abraham,180,Burlington,D,,L,81,Milton MHA
4653,5dd2f84f646d56e8589f18ba,Canada,"Aug 15, 1986",96059,Devin Welsh,191,Winnipeg,F,,L,92,-
4654,5dd2f850646d56e8589f18c8,Canada,"Mar 22, 1989",23046,Kyle Neuber,186,Sarnia,RW,,R,02,-
4655,5dd2f851646d56e8589f18db,Canada,"Sep 24, 1992",21090,Ryley Miller,183,Spruce,D,,L,77,-
4656,5dd2f852646d56e8589f18ee,Canada,"Mar 24, 1988",191707,Bruno Desjardins,183,Jérôme,LW,,L,89,-
4657,5dd2f853646d56e8589f18f8,Canada,"Aug 05, 1998",234517,Marcus Tesink,178,Saint,D,,L,80,-
4658,5dd2f854646d56e8589f1905,USA,"Nov 28, 1987",12277,Luke Lynes,186,Rochester,C,,L,98,-
4659,5dd2f856646d56e8589f191a,Czech,"Nov 19, 1990",12565,Tomas Vincour,191,Brno,C/RW,,R,97,HC Kometa Brno
4660,5dd2f857646d56e8589f1929,Canada,"Feb 28, 1991",36737,Philippe Lefebvre,180,Trois,LW,,L,84,-
4661,5dd2f858646d56e8589f1936,Canada,"Jan 26, 1986",97516,Scott Judson,175,Moncton,D,,L,91,-
4662,5dd2f859646d56e8589f1942,Canada,"Feb 12, 1990",77286,Nathan DesRoches,178,Summerside,C,,L,79,-
4663,5dd2f85a646d56e8589f1949,Canada,"Aug 14, 1992",57666,Kevin Fiset,182,Laval,C,,R,88,-
4664,5dd2f85b646d56e8589f1955,Canada,"Sep 16, 1991",13584,Alex Émond,185,Pohénégamook,LW/C,,L,89,-
4665,5dd2f85c646d56e8589f1966,Canada,"May 25, 1988",37099,Alexandre Boivin,188,Joliette,RW,,R,91,-
4666,5dd2f85d646d56e8589f1971,Canada,"Mar 03, 1993",37221,Caleb Belter,185,Edmonton,RW,,R,95,-
4667,5dd2f860646d56e8589f197f,Hungary,"May 03, 1992",14416,János Hári,175,Budapest,LW/C,,L,77,-
4668,5dd2f860646d56e8589f1982,USA,"Feb 15, 1985",241128,Mike Letizia,185,Chicago,D,,L,91,-
4669,5dd2f861646d56e8589f198a,Canada,"Jan 23, 1996",213813,Lucas Lajoie,185,Chicoutimi,LW,,L,72,-
4670,5dd2f862646d56e8589f1991,Canada,"Jul 01, 1985",149691,Charles Fontaine,188,Laval,D,,R,00,-
4671,5dd2f863646d56e8589f19a0,Canada,"Jul 27, 1986",14631,Andrew Desjardins,183,Lively,W/C,,L,89,Walden MHA
4672,5dd2f865646d56e8589f19b5,Russia,"Feb 06, 1994",103517,Daniil Zharkov,194,Petersburg,LW,,L,99,SKA St. Petersburg
4673,5dd2f866646d56e8589f19b9,Canada,"Sep 11, 1986",33130,Maxime Chamberland,186,Ville,LW,,L,86,-
4674,5dd2f867646d56e8589f19c8,Canada,"Mar 28, 1989",36718,Maxime Legault,185,Mont,RW,,R,91,-
4675,5dd2f869646d56e8589f19d6,Canada,"Nov 01, 1995",84104,Taylor Cooper,183,Sherwood,LW,,L,84,-
4676,5dd2f86a646d56e8589f19e8,Canada,"Nov 26, 1985",11524,Mark Tobin,190,John,C,,L,97,-
4677,5dd2f86b646d56e8589f19f8,Canada,"Mar 17, 1998",304372,Noah Corson,178,Sherbrooke,C/LW,,L,77,-
4678,5dd2f86c646d56e8589f1a06,USA,"Aug 24, 1992",31582,David Mead,185,Conklin,D,,L,98,-
4679,5dd2f86d646d56e8589f1a11,Slovakia,"Jun 22, 1995",155114,Timotej Sille,191,Bratislava,C,,L,95,HK 36 Skalica
4680,5dd2f86e646d56e8589f1a13,USA,"Apr 11, 1998",226439,Nicholas Blachman,188,Aventura,RW,,R,88,-
4681,5dd2f86f646d56e8589f1a26,Canada,"Mar 19, 1991",19280,James Bettauer,187,Burnaby,D/F,,R,89,-
4682,5dd2f871646d56e8589f1a2e,Finland,"Jan 22, 1999",277058,Sami Moilanen,175,Sipoo,LW/RW,,L,82,Sipoon Wolf
4683,5dd2f872646d56e8589f1a31,Canada,"Jan 26, 1995",85035,Colby Williams,180,Regina,D,,R,86,-
4684,5dd2f873646d56e8589f1a40,USA,"Nov 29, 1991",32748,Joe Rogalski,189,Lancaster,D,,R,82,-
4685,5dd2f874646d56e8589f1a49,Canada,"Oct 11, 2001",296697,Alexis Lafrenière,186,Saint,LW,,L,87,AHM Saint-Eustache
4686,5dd2f876646d56e8589f1a51,Canada,"Mar 10, 1987",11616,Bretton Stamler,185,Edmonton,D,,R,94,-
4687,5dd2f877646d56e8589f1a67,Canada,"Mar 27, 1987",12386,Chad Denny,189,Eskasoni,D,,L,95,-
4688,5dd2f879646d56e8589f1a7a,Canada,"Sep 26, 1986",56102,Joey Pell,194,Dryden,D,,R,93,-
4689,5dd2f87a646d56e8589f1a86,USA,"Feb 17, 1995",118440,Danny Vanderwiel,180,Island,LW,,L,91,-
4690,5dd2f87b646d56e8589f1a8d,Canada,"Aug 01, 1999",267625,Yan Aucoin,188,Fatima,D,,L,98,-
4691,5dd2f87d646d56e8589f1a95,Canada,"Aug 11, 1989",14096,Colby Kulhanek,184,Port,LW,,L,81,-
4692,5dd2f87e646d56e8589f1aa0,Canada,"Feb 18, 1994",122223,Austyn Hardie,185,Hemmingford,D,,L,90,-
4693,5dd2f87f646d56e8589f1aad,Canada,"Jul 04, 1995",129336,Noah Zilbert,173,Fredericton,F,,R,79,-
4694,5dd2f880646d56e8589f1abb,Canada,"Mar 03, 1992",32778,Alex Petrovic,194,Edmonton,D,,R,93,Maple Leaf Athletic Club
4695,5dd2f881646d56e8589f1ad1,USA,"Feb 02, 1996",194889,Christian Dvorak,183,Palos,C,,L,88,Chicago Mission MHA
4696,5dd2f882646d56e8589f1ae0,Canada,"May 07, 1987",12124,Francis Verreault,178,Roberval,C/RW,,R,85,-
4697,5dd2f883646d56e8589f1af2,Canada,"Mar 11, 1989",13937,Tyler Halliday,185,Kamloops,RW,,R,86,-
4698,5dd2f884646d56e8589f1afd,Canada,"Jan 10, 1990",37555,Alexis Piette,191,Repentigny,C,,R,95,-
4699,5dd2f886646d56e8589f1b09,Slovakia,"May 28, 1997",166368,Erik Cernak,193,Kosice,D,,R,02,HC Kosice
4700,5dd2f888646d56e8589f1b10,Canada,"Jun 17, 1986",11671,Kris Hogg,180,Sicamous,LW,,L,81,-
4701,5dd2f889646d56e8589f1b1e,Canada,"Aug 10, 1988",20986,Chad Erb,191,Sanford,D,,L,86,-
4702,5dd2f88a646d56e8589f1b27,Canada,"Jun 29, 1988",25907,Matt Schmermund,186,Calahoo,LW,,L,77,-
4703,5dd2f88b646d56e8589f1b39,USA,"Jan 22, 1998",291853,Marcus Dickerson,178,West,RW,,R,93,-
4704,5dd2f88c646d56e8589f1b41,Canada,"Feb 08, 1994",128463,Sébastien Dea,180,Laval,C/RW,,R,79,-
4705,5dd2f88d646d56e8589f1b53,Canada,"Mar 30, 1994",94995,Luke St,188,Québec,RW,,R,67,-
4706,5dd2f88f646d56e8589f1b5c,Switzerland,"Jun 27, 1997",186336,Calvin Thürkauf,188,,C/LW,,L,96,EV Zug
4707,5dd2f890646d56e8589f1b62,USA,"Nov 19, 1985",13430,Tommy Maxwell,188,Spokane,RW,,R,98,-
4708,5dd2f891646d56e8589f1b75,Canada,"Apr 17, 1992",68413,Mathieu Brisebois,180,Mont,D,,R,89,-
4709,5dd2f893646d56e8589f1b86,Canada,"Jul 27, 1991",88921,André Bouvet,188,Trois,RW,,R,80,-
4710,5dd2f894646d56e8589f1b95,Canada,"Apr 17, 1996",151145,Mathieu Ayotte,180,Mont,C,,R,75,-
4711,5dd2f896646d56e8589f1b9e,Canada,"Mar 16, 1996",120139,Collin Shirley,188,Saskatoon,LW/C,,L,88,Saskatoon MHA
4712,5dd2f897646d56e8589f1baa,Canada,"Apr 10, 2000",391091,Dawson Baker,183,Cobourg,RW,,R,81,Quinte Red Devils
4713,5dd2f898646d56e8589f1bb2,Canada,"Apr 26, 1992",36711,Brett Bulmer,193,Prince,RW/LW,,R,96,-
4714,5dd2f899646d56e8589f1bc4,USA,"Feb 12, 1997",199922,Tyler Brown,185,East,D,,L,88,-
4715,5dd2f89a646d56e8589f1bcd,Canada,"May 03, 2001",415731,Nathan Allensen,180,Waterloo,D,,L,81,-
4716,5dd2f89c646d56e8589f1bd5,Canada,"Mar 24, 1994",144397,Ludovic Beaupré,188,Anjou,RW,,R,80,-
4717,5dd2f89d646d56e8589f1be0,Canada,"Jul 13, 1997",274870,Ryan Valentini,183,Mississauga,C,,L,80,-
4718,5dd2f89e646d56e8589f1bed,Canada,"Jul 13, 1992",62723,Alex Micallef,183,Fort,D,,R,86,-
4719,5dd2f8a0646d56e8589f1bf8,Czech,"Jan 16, 1988",12132,Patrik Prokop,183,Ostrava,D,,L,85,HC Vitkovice
4720,5dd2f8a1646d56e8589f1c00,USA,"May 13, 1986",14076,Jared Boll,191,Charlotte,RW,,R,93,-
4721,5dd2f8a3646d56e8589f1c13,Canada,"Feb 10, 1989",11099,Nick Ross,185,Lethbridge,D,,L,94,-
4722,5dd2f8a4646d56e8589f1c24,USA,"Sep 21, 1995",196940,Alex Pawelczyk,198,Richmond,LW,,L,99,-
4723,5dd2f8a4646d56e8589f1c31,Canada,"Mar 20, 1995",149617,Nick Paul,193,Mississauga,LW,,L,04,Mississauga MHA
4724,5dd2f8a6646d56e8589f1c44,Canada,"Oct 31, 1988",11695,Taylor Ellington,188,Victoria,D,,L,95,-
4725,5dd2f8a7646d56e8589f1c54,Canada,"May 09, 1991",39623,Matt Marantz,183,Calgary,RW,,R,83,-
4726,5dd2f8a8646d56e8589f1c62,Canada,"Apr 27, 1987",54260,Brian Soso,183,Toronto,RW,,R,01,-
4727,5dd2f8a9646d56e8589f1c6b,Sweden,"Dec 28, 1990",7077,Alexander Viklund,182,Piteå,LW/RW,,L,86,Storfors AIK
4728,5dd2f8aa646d56e8589f1c6e,Czech,"Jun 29, 1995",101143,David Nemecek,194,Plzen,D,,L,93,HC Plzen
4729,5dd2f8ab646d56e8589f1c72,Czech,"Mar 23, 1993",56035,Tomas Hyka,180,Mlada,RW,,R,84,BK Mlada Boleslav
4730,5dd2f8ac646d56e8589f1c79,Canada,"Jan 21, 1998",252484,Olivier Ouimet,178,Blainville,C,,L,85,-
4731,5dd2f8ad646d56e8589f1c88,Sweden,"Jan 29, 1992",13161,Ludvig Rensfeldt,191,Gävle,LW/C,,L,90,Brynäs IF
4732,5dd2f8ae646d56e8589f1c8a,USA,"Feb 23, 1994",77561,Stefan Matteau,188,Chicago,C/LW,,L,00,-
4733,5dd2f8af646d56e8589f1c9d,Canada,"Mar 31, 1993",44941,Trent Ouellette,183,Three,C,,R,79,-
4734,5dd2f8b0646d56e8589f1cac,Canada,"Aug 21, 1990",10158,Jared Staal,192,Thunder,RW,,R,91,-
4735,5dd2f8b1646d56e8589f1cbd,Canada,"Apr 27, 1997",238555,Jason Smith,173,Brampton,C,,L,77,-
4736,5dd2f8b3646d56e8589f1cc8,Canada,"Feb 18, 1989",18615,Cody Esposito,188,Airdrie,LW,,L,89,-
4737,5dd2f8b4646d56e8589f1cda,Canada,"May 13, 1993",88926,Richard Castonguay,185,Eustache,D,,L,82,-
