,_id,ep_id,full_name,date_of_birth,hometown,country,youth_team,position,height,weight,shoots,status,scout_text
2663,5e0a82e6b796e999afd9c273,11723,Troy Bodie,"Jan 25, 1985","Portage La Prairie, MB, CAN",Canada,-,RW/LW,"6'5"" / 195 cm",227 lbs / 103 kg,R,Retired,Father-in-law: Tim Leiweke
2664,5e0a82e8b796e999afd9c2a0,15743,Clayton Bauer,"Jan 31, 1987","Kelowna, BC, CAN",Canada,-,C,"6'1"" / 185 cm",198 lbs / 90 kg,L,Retired,-
2665,5e0a82ebb796e999afd9c2b5,13097,Ty Morris,"Feb 02, 1984","Millet, AB, CAN","Canada 
                                                                                            /  Germany",-,LW,"6'0"" / 182 cm",194 lbs / 88 kg,L,19/20,A good skater that can play centre or wing. Good hands and passing ability and a quick release on his shot. Capable of playing the point on the power play.
2666,5e0a82edb796e999afd9c2d0,11249,Matt Pelech,"Sep 04, 1987","Toronto, ON, CAN",Canada,-,D/RW,"6'4"" / 193 cm",236 lbs / 107 kg,R,19/20,"Brothers: Mike Pelech, Adam Pelech  Uncle: Mike Gillis"
2667,5e0a82efb796e999afd9c2f5,15124,Jeremy Schenderling,"Apr 03, 1986","Langley, BC, CAN",Canada,-,C,"6'2"" / 187 cm",201 lbs / 91 kg,R,Retired,-
2668,5e0a82f1b796e999afd9c308,24085,Steven Kuhn,"Dec 01, 1991","Oyen, AB, CAN",Canada,-,C,"5'10"" / 179 cm",187 lbs / 85 kg,R,-,-
2669,5e0a82f3b796e999afd9c325,33564,Cody Carlson,"May 18, 1991","Victoria, BC, CAN",Canada,-,D,"5'10"" / 178 cm",181 lbs / 82 kg,R,19/20,-
2670,5e0a82f5b796e999afd9c344,80581,Steve Hildebrand,"Mar 10, 1981","Belle River, ON, CAN",Canada,-,C,"5'10"" / 178 cm",183 lbs / 83 kg,-,Retired,Team Staff profile of Steve Hildebrand also available
2671,5e0a82f7b796e999afd9c361,14076,Jared Boll,"May 13, 1986","Charlotte, NC, USA",USA,-,RW,"6'3"" / 191 cm",205 lbs / 93 kg,R,Retired,Team Staff profile of Jared Boll also available
2672,5e0a82f9b796e999afd9c386,221259,Joe Suderman,"Mar 24, 1981","Winkler, MB, CAN",Canada,-,D,"6'4"" / 193 cm",209 lbs / 95 kg,R,Retired,-
2673,5e0a82fcb796e999afd9c391,24258,Dan Lapointe,"Sep 10, 1984","Victoria, BC, CAN",Canada,-,C,"6'2"" / 187 cm",201 lbs / 91 kg,L,-,"Father: Rick Lapointe
Grandfather: Ron Maxwell
Uncle: Brad Maxwell"
2674,5e0a82feb796e999afd9c3c2,12886,Adam Stefishen,"Jun 07, 1982","North Vancouver, BC, CAN",Canada,-,F/D,"6'0"" / 182 cm",201 lbs / 91 kg,L,Retired,Brother: Taylor Stefishen
2675,5e0a8300b796e999afd9c3dd,24672,Bruin McDonald,"Jan 04, 1992","Coquitlam, BC, CAN",Canada,-,D/F,"5'11"" / 180 cm",187 lbs / 85 kg,R,-,-
2676,5e0a8303b796e999afd9c3f2,37144,Tyler Hansen,"Mar 17, 1993","Magrath, AB, CAN",Canada,-,D,"6'3"" / 191 cm",203 lbs / 92 kg,R,-,• Missed two seasons of play due to LDS missionary work
2677,5e0a8305b796e999afd9c409,198332,Jordan Roy,"Sep 09, 1998","Lethbridge, AB, CAN",Canada,-,C/LW,"6'2"" / 188 cm",190 lbs / 86 kg,L,-,-
2678,5e0a8307b796e999afd9c420,32528,Pierre-Paul Lamoureux,"Jul 05, 1987","Grand Forks, ND, USA",USA,-,C,"6'1"" / 185 cm",212 lbs / 96 kg,L,Retired,"Father: Pierre Lamoureux
Brothers: Jacques Lamoureux, Jean-Philippe Lamoureux & Mario Lamoureux
Sisters: Jocelyne Lamoureux & Monique Lamoureux
Brother-in-law: Brent Davidson"
2679,5e0a8309b796e999afd9c42d,17096,Kyle Paige,"Jun 14, 1988","Richmond Hill, ON, CAN",Canada,-,LW,"5'11"" / 180 cm",154 lbs / 70 kg,L,Retired,Team Staff profile of Kyle Paige also available
2680,5e0a830bb796e999afd9c444,18880,Tyler Shattock,"Feb 10, 1990","Salmon Arm, BC, CAN",Canada,-,RW/C,"6'3"" / 191 cm",201 lbs / 91 kg,R,Retired,Team Staff profile of Tyler Shattock also available
2681,5e0a830db796e999afd9c467,26386,Brock Hirsche,"Mar 02, 1992","Lethbridge, AB, CAN",Canada,-,C,"6'2"" / 188 cm",194 lbs / 88 kg,R,-,"Hirsche, 26, died on April 8, 2018, of testicular cancer, Lethbridge, Alta."
2682,5e0a8310b796e999afd9c482,284816,Aleksi Heponiemi,"Jan 09, 1999","Tampere, FIN",Finland,Ilves,C/RW,"5'10"" / 178 cm",148 lbs / 67 kg,L,21/22,-
2683,5e0a8312b796e999afd9c490,80929,Luke Dubbin,"Jan 29, 1985","Midland, ON, CAN",Canada,-,C,"6'1"" / 185 cm",190 lbs / 86 kg,R,Retired,-
2684,5e0a8314b796e999afd9c4a5,16856,Evan Kotsopoulos,"Mar 24, 1984","Unionville, ON, CAN",Canada,-,LW,"5'11"" / 180 cm",181 lbs / 82 kg,L,Retired,Brother: Tom Kotsopoulos
2685,5e0a8316b796e999afd9c4c8,129517,Kyle Spurr,"Aug 10, 1984","Hamilton, ON, CAN",Canada,-,D/F,"5'11"" / 180 cm",190 lbs / 86 kg,R,Retired,-
2686,5e0a8318b796e999afd9c4ed,202986,Chase Harrison,"Oct 11, 1996","Winnipeg, MB, CAN",Canada,-,D,"6'1"" / 185 cm",185 lbs / 84 kg,L,19/20,-
2687,5e0a831ab796e999afd9c506,247068,Ryan Bowen,"Dec 10, 1998","Chilliwack, BC, CAN",Canada,-,RW,"6'2"" / 188 cm",176 lbs / 80 kg,R,-,-
2688,5e0a831cb796e999afd9c51d,281691,Cole Reinhardt,"Feb 01, 2000","Irricana, AB, CAN",Canada,-,LW,"6'1"" / 185 cm",203 lbs / 92 kg,L,-,Attended Colorado Avalanche Development Camp 2018
2689,5e0a831fb796e999afd9c530,403435,Jackson Berezowski,"Feb 12, 2002","Yorkton, SK, CAN",Canada,-,RW,"5'10"" / 178 cm",174 lbs / 79 kg,R,-,-
2690,5e0a8321b796e999afd9c53d,9249,Andrej Sekera,"Jun 08, 1986","Bojnice, SVK",Slovakia,MsHK Prievidza,D,"6'0"" / 183 cm",201 lbs / 91 kg,L,19/20,"Sekera is a smart defenseman with great skating ability. Has fine passing ability and puck skills, which makes him a quality powerplay option. Somewhat lacking in size, he can have problems with big forwards. - Ulf Andersson, EP"
2691,5e0a8324b796e999afd9c57d,85037,Calder Brooks,"Aug 26, 1994","Emerald Park, SK, CAN",Canada,-,LW/C,"6'0"" / 183 cm",192 lbs / 87 kg,L,19/20,-
2692,5e0a8326b796e999afd9c59e,218289,Blair Jarrett,"Oct 25, 1984","Sault Ste. Marie, ON, CAN",Canada,-,RW,"6'3"" / 191 cm",209 lbs / 95 kg,R,Retired,-
2693,5e0a8328b796e999afd9c5b3,27674,Marek Horsky,"Dec 30, 1986","Bratislava, SVK",Slovakia,-,C,"5'11"" / 180 cm",187 lbs / 85 kg,L,-,-
2694,5e0a832ab796e999afd9c5b7,78499,Randy King,"May 22, 1987","Salt Lake City, UT, USA",USA,-,D,"6'2"" / 188 cm",220 lbs / 100 kg,R,-,-
2695,5e0a832db796e999afd9c5c6,14945,Chris Di Ubaldo,"Jul 17, 1982",-,Canada,-,RW,"6'2"" / 188 cm",203 lbs / 92 kg,R,Retired,-
2696,5e0a8330b796e999afd9c5db,383105,Igor Martynov,"Jan 19, 1999","Krasnoye, BLR",Belarus,-,RW,"5'11"" / 180 cm",183 lbs / 83 kg,L,21/22,-
2697,5e0a8332b796e999afd9c5e6,54196,Kyle Lamb,"Mar 18, 1986","Port Coquitlam, BC, CAN",Canada,-,RW,"6'2"" / 187 cm",181 lbs / 82 kg,R,Retired,-
2698,5e0a8334b796e999afd9c5fe,389525,Jalen Price,"Feb 15, 2001","Delta, BC, CAN",Canada,-,F,"6'1"" / 185 cm",198 lbs / 90 kg,L,-,-
2699,5e0a8337b796e999afd9c609,166040,Greg Park,"Mar 09, 1985","Lumsden, SK, CAN",Canada,-,D,"6'1"" / 185 cm",190 lbs / 86 kg,L,Retired,-
2700,5e0a8339b796e999afd9c616,162926,Mason Shaw,"Nov 03, 1998","Lloydminster, AB, CAN",Canada,Lloydminster MHA,C,"5'9"" / 175 cm",179 lbs / 81 kg,L,20/21,-
2701,5e0a833cb796e999afd9c62d,298930,"Max Patterson
                                                                                                         a.k.a. ""Maxim Patterson""","Dec 27, 1999","Kamloops, BC, CAN",Canada,-,RW,"6'6"" / 198 cm",229 lbs / 104 kg,R,-,-
2702,5e0a833eb796e999afd9c642,476695,Clay Hanus,"Mar 25, 2001","Minnetonka, MN, USA",USA,-,D,"5'10"" / 178 cm",174 lbs / 79 kg,L,-,-
2703,5e0a8340b796e999afd9c64f,61951,Teegan Moore,"Jan 03, 1986","Thompson, MB, CAN",Canada,-,LW,"5'11"" / 181 cm",194 lbs / 88 kg,L,-,-
2704,5e0a8342b796e999afd9c674,76446,Adam Rossignol,"Oct 16, 1993","Surrey, BC, CAN",Canada,-,C,"6'0"" / 183 cm",192 lbs / 87 kg,L,19/20,-
2705,5e0a8345b796e999afd9c691,100478,Dominik Volek,"Jan 12, 1994","Praha, CZE",Czech Rep.,HC Sparta Praha,W/C,"6'1"" / 185 cm",192 lbs / 87 kg,L,-,"Grandfather:Pavel Volek

Father: David Volek

Uncle: Jakub Volek"
2706,5e0a8347b796e999afd9c6a1,37221,Caleb Belter,"Mar 03, 1993","Edmonton, AB, CAN",Canada,-,RW,"6'1"" / 185 cm",209 lbs / 95 kg,R,-,-
2707,5e0a834ab796e999afd9c6bc,11053,"Zach Hamill
                                                                                                         a.k.a. ""Zachery Hamill""","Sep 23, 1988","Port Coquitlam, BC, CAN",Canada,Port Coquitlam MHA,C/RW,"5'11"" / 180 cm",181 lbs / 82 kg,R,19/20,"A right-handed shot, Hamill is a creative center. Has good hockey sense and vision, and can run a powerplay with his passing ability.
He lacks size, however, so his foot speed could use improvement. As could his two-way game. - Erik K. Piri, EP (2011)"
2708,5e0a834cb796e999afd9c6e4,18094,"Zdenek Okal
                                                                


 a.k.a. ""Zdeněk Okál""","Jul 08, 1990","Zlin, CZE",Czech Rep.,HC Zlin,LW,"5'9"" / 176 cm",176 lbs / 80 kg,L,19/20,Father: Zdenek OkalUncle: Miroslav Okal
2709,5e0a834fb796e999afd9c6ef,13603,Dan Gendur,"May 21, 1987","Vancouver, BC, CAN",Canada,-,RW,"5'11"" / 180 cm",205 lbs / 93 kg,R,Retired,Team Staff profile of Dan Gendur also available
2710,5e0a8351b796e999afd9c718,84404,Ashton Sautner,"May 27, 1994","Flin Flon, MB, CAN",Canada,-,D,"6'1"" / 185 cm",194 lbs / 88 kg,L,19/20,-
2711,5e0a8353b796e999afd9c735,38770,"Jordyn Boyd
                                                                                                         a.k.a. ""Jordon Boyd""","May 26, 1994","Regina, SK, CAN",Canada,-,LW,"6'1"" / 185 cm",174 lbs / 79 kg,L,-,Brother: Dustin Boyd
2712,5e0a8355b796e999afd9c750,160158,Jansen Harkins,"May 23, 1997","Cleveland, OH, USA","Canada 
                                                                                            /  USA",North Shore Winter Club,C,"6'1"" / 185 cm",187 lbs / 85 kg,L,19/20,"A blue collar type two-way center. Heads-up player who makes high-percentage plays in all three zones; efficient in all situations. Smooth skater. Out-working the opposition and being hard to play against are leadership traits that Jansen Harkins most definitely embodies. (Curtis Joe, EP 2014)

Has been getting many comparisons, due to his high-end playmaking ability and all-around game, to the player David Krejci. Comparable adaptive game and ability to shoot as well as pass the puck. [EP]

Father: Todd Harkins
Uncles: Brett Harkins & Don Harkins
Brother: Jonas Harkins"
2713,5e0a8357b796e999afd9c771,11610,Jared Newman,"May 07, 1982","Lincoln Park, MI, USA",USA,-,D,"6'2"" / 188 cm",198 lbs / 90 kg,-,Retired,-
2714,5e0a835bb796e999afd9c786,19071,Matthew Ius,"Jan 02, 1990","Pitt Meadows, BC, CAN",Canada,-,RW,"6'2"" / 188 cm",203 lbs / 92 kg,R,Retired,Also listed as Matt Ius
2715,5e0a835db796e999afd9c7a7,62241,Cole Ully,"Feb 20, 1995","Calgary, AB, CAN",Canada,Crowchild MHA,LW,"6'0"" / 183 cm",170 lbs / 77 kg,L,19/20,-
2716,5e0a835fb796e999afd9c7c8,23804,Chase Schaber,"Jan 03, 1991","Red Deer, AB, CAN",Canada,-,LW/C,"5'11"" / 181 cm",194 lbs / 88 kg,L,19/20,-
2717,5e0a8361b796e999afd9c7e8,48389,Lyndon Martell,"Jan 13, 1993","Prince George, BC, CAN",Canada,-,F,"6'2"" / 188 cm",190 lbs / 86 kg,L,-,-
2718,5e0a8363b796e999afd9c7f7,33122,Patrick Sweeney,"May 04, 1986","Nepean, ON, CAN",Canada,-,RW,"5'11"" / 181 cm",187 lbs / 85 kg,L,Retired,Team Staff profile of Patrick Sweeney also available
2719,5e0a8366b796e999afd9c814,23322,Lindsay Nielsen,"Apr 05, 1989","Edmonton, AB, CAN",Canada,-,C,"5'11"" / 181 cm",187 lbs / 85 kg,L,Retired,-
2720,5e0a8368b796e999afd9c82b,186213,Brandon McBride,"Feb 22, 1984","Whitby, ON, CAN",Canada,-,C,"6'2"" / 188 cm",207 lbs / 94 kg,R,Retired,-
2721,5e0a836ab796e999afd9c844,219611,Michael Root,"Apr 13, 1985","Markham, ON, CAN",Canada,-,D,"6'2"" / 188 cm",225 lbs / 102 kg,R,Retired,-
2722,5e0a836cb796e999afd9c84d,19282,Sasha Golin,"May 22, 1988","Summerland, BC, CAN",Canada,-,LW,"6'1"" / 186 cm",181 lbs / 82 kg,R,-,-
2723,5e0a836fb796e999afd9c860,12440,Matthew Swaby,"Oct 21, 1987","Prince Albert, SK, CAN",Canada,-,D,"6'0"" / 182 cm",170 lbs / 77 kg,L,Retired,-
2724,5e0a8372b796e999afd9c875,25907,Matt Schmermund,"Jun 29, 1988","Calahoo, AB, CAN",Canada,-,LW,"6'1"" / 186 cm",170 lbs / 77 kg,L,-,-
2725,5e0a8374b796e999afd9c898,207313,"Alexander True
                                                                


 a.k.a. ""Alex True""","Jul 17, 1997","København, DEN",Denmark,Rungsted IK,C,"6'5"" / 196 cm",201 lbs / 91 kg,L,20/21,"Father: Søren True
Brother: Oliver True
Cousins: Sebastian Ehlers, Nikolaj Ehlers"
2726,5e0a8377b796e999afd9c8b0,157917,Ryan Olynyk,"Aug 28, 1982","Saskatoon, SK, CAN",Canada,-,RW,"6'1"" / 185 cm",181 lbs / 82 kg,R,Retired,-
2727,5e0a8379b796e999afd9c8c7,9344,Logan Pyett,"May 26, 1988","Milestone, SK, CAN",Canada,Milestone Flyers,D,"5'10"" / 179 cm",198 lbs / 90 kg,R,19/20,"A smooth-skating defenseman, Pyett likes to contribute offensively. He is a good passer, but is a bit lacking in the size department. Has been able to improve his defensive play, thanks to his hockey sense and vision.- Erik K. Piri, EP (2013)
Sister: Paige Pyett"
2728,5e0a837bb796e999afd9c8e7,200867,Tyler Adams,"Apr 11, 1997","Regina, SK, CAN",Canada,-,C,"6'2"" / 188 cm",194 lbs / 88 kg,L,-,-
2729,5e0a837eb796e999afd9c900,25636,Ryan Nugent-Hopkins,"Apr 12, 1993","Burnaby, BC, CAN",Canada,Burnaby Winter Club,C/LW,"6'0"" / 184 cm",183 lbs / 83 kg,L,20/21,Brother: Adam Nugent-Hopkins
2730,5e0a8380b796e999afd9c926,237806,Mitch Boulet,"Apr 21, 1984","Victoria, BC, CAN",Canada,-,LW,"6'2"" / 188 cm",194 lbs / 88 kg,L,Retired,-
2731,5e0a8382b796e999afd9c933,9474,Brennan Chapman,"Jan 11, 1985",-,Canada,-,D,"5'10"" / 178 cm",194 lbs / 88 kg,L,Retired,-
2732,5e0a8384b796e999afd9c94b,38682,Ryan Rorabeck,"Feb 27, 1985","Oshawa, ON, CAN",Canada,-,D,"6'1"" / 186 cm",185 lbs / 84 kg,L,Retired,-
2733,5e0a8387b796e999afd9c964,53653,Matthew Seymour,"Jun 29, 1983","Fredericton, NB, CAN",Canada,-,C,"5'9"" / 176 cm",165 lbs / 75 kg,L,Retired,-
2734,5e0a8389b796e999afd9c97c,364617,Joel Craven,"Jun 26, 2000","Whitefish, MT, USA",USA,-,D,"6'2"" / 188 cm",154 lbs / 70 kg,L,-,"Father: Murray Craven
Sisters: Haley Craven and Sara Craven"
2735,5e0a838bb796e999afd9c989,11644,Milan Jurík,"Feb 28, 1988","Zvolen, SVK",Slovakia,HKM Zvolen,C,"6'3"" / 190 cm",201 lbs / 91 kg,L,19/20,Brother: Lukas Jurik
2736,5e0a838db796e999afd9c98e,200694,Spencer Bast,"Jan 05, 1997","Macklin, SK, CAN",Canada,-,RW,"5'11"" / 180 cm",170 lbs / 77 kg,R,-,-
2737,5e0a8390b796e999afd9c9ac,26399,Taylor Makin,"Jan 26, 1992","Blairmore, AB, CAN",Canada,-,LW,"6'1"" / 185 cm",194 lbs / 88 kg,L,Retired,"Brother: Mitch Makin

Also listed as a R handed shot."
2738,5e0a8392b796e999afd9c9cb,214436,Willy Glover,"Jan 10, 1982","Calgary, AB, CAN",Canada,-,C,"6'0"" / 183 cm",201 lbs / 91 kg,R,-,-
2739,5e0a8394b796e999afd9c9da,8484,Mike Wirll,"Feb 28, 1982","Regina, SK, CAN",Canada,Regina X,RW,"5'10"" / 177 cm",205 lbs / 93 kg,R,Retired,"Wirll is a speedy winger who likes to shoot the puck. Works hard all over the ice. Is very strong for his size.- Ulf Andersson, EP"
2740,5e0a8397b796e999afd9ca0d,9437,Ryan Callahan,"Mar 21, 1985","Rochester, NY, USA",USA,-,RW,"5'10"" / 178 cm",187 lbs / 85 kg,R,19/20,-
2741,5e0a8399b796e999afd9ca44,257717,Trey Fix-Wolansky,"May 26, 1999","Edmonton, AB, CAN",Canada,-,RW,"5'7"" / 171 cm",187 lbs / 85 kg,R,21/22,-
2742,5e0a839db796e999afd9ca57,13648,"Frantisek Lukes
                                                                


 a.k.a. ""František Lukeš""","Sep 25, 1982","Kadan, CZE",Czech Rep.,HC Litvinov,RW,"5'11"" / 180 cm",187 lbs / 85 kg,R,19/20,"Lukeš is an offensive winger with great puck-handling skills and hands. Isn't very good physically or defensively.- Ulf Andersson, EP 

Brother: Stepan Lukes"
2743,5e0a839fb796e999afd9ca6e,129513,Steve Zmudczynski,"Apr 04, 1985","Thorold, ON, CAN",Canada,-,RW,"6'3"" / 191 cm",209 lbs / 95 kg,R,Retired,-
2744,5e0a83a2b796e999afd9ca85,122955,Ratislav Lipka,"May 09, 1983","Piestany, SVK",Slovakia,-,LW,"6'2"" / 188 cm",203 lbs / 92 kg,L,-,-
2745,5e0a83a4b796e999afd9ca8e,413245,"Ronan Seeley
                                                                                    


                                Legacy verified","Aug 02, 2002","Yellowknife, NT, CAN",Canada,Olds MHA,D,"5'11"" / 180 cm",176 lbs / 80 kg,L,-,-
2746,5e0a83a6b796e999afd9ca9a,54260,Brian Soso,"Apr 27, 1987","Toronto, ON, CAN",Canada,-,RW,"6'0"" / 183 cm",223 lbs / 101 kg,R,Retired,-
2747,5e0a83a8b796e999afd9caab,26352,Kenton Miller,"Feb 10, 1991","Redvers, SK, CAN",Canada,-,C,"6'0"" / 183 cm",176 lbs / 80 kg,L,-,-
2748,5e0a83aab796e999afd9cad6,154568,Andre Robichaud,"Apr 16, 1981","Timmins, ON, CAN",Canada,-,D,"6'1"" / 185 cm",209 lbs / 95 kg,L,Retired,-
2749,5e0a83acb796e999afd9caf1,157956,Kyle Musselman,"Apr 21, 1985","Whitby, ON, CAN",Canada,-,RW,"6'0"" / 183 cm",190 lbs / 86 kg,L,19/20,-
2750,5e0a83aeb796e999afd9cb14,157876,Michael Young,"Feb 08, 1983","Gillam, MB, CAN",Canada,-,C,"5'8"" / 173 cm",194 lbs / 88 kg,R,Retired,-
2751,5e0a83b0b796e999afd9cb2b,21697,James McEwan,"Apr 23, 1987","Kelowna, BC, CAN",Canada,-,LW,"6'0"" / 183 cm",187 lbs / 85 kg,L,Retired,-
2752,5e0a83b3b796e999afd9cb40,59589,Brayden Low,"May 08, 1994","Richmond, BC, CAN",Canada,-,C,"6'2"" / 188 cm",209 lbs / 95 kg,L,19/20,-
2753,5e0a83b5b796e999afd9cb65,391751,Sergei Sapego,"Oct 08, 1999","Vitebsk, BLR",Belarus,HK Vitebsk,D,"6'2"" / 188 cm",179 lbs / 81 kg,L,19/20,Brother: Vitali Sapego
2754,5e0a83b7b796e999afd9cb70,213493,Shane Halifax,"Feb 13, 1986","Fruitvale, BC, CAN",Canada,-,RW,"6'1"" / 185 cm",223 lbs / 101 kg,R,Retired,-
2755,5e0a83b9b796e999afd9cb77,364125,Brayden Watts,"Feb 21, 1999","Bakersfield, CA, USA",USA,-,RW,"5'11"" / 180 cm",172 lbs / 78 kg,R,-,-
2756,5e0a83bcb796e999afd9cb88,50084,Darcy Tuplin,"Dec 31, 1985","Summerside, PE, CAN",Canada,-,LW,"6'0"" / 183 cm",176 lbs / 80 kg,L,-,-
2757,5e0a83beb796e999afd9cba8,231738,"Radel Fazleyev
                                                                


 a.k.a. ""Radel Fazleev""","Jan 07, 1996","Kazan, RUS",Russia,Ak Bars Kazan,C/LW,"6'0"" / 184 cm",192 lbs / 87 kg,L,20/21,Father: Ravil Fazleyev
2758,5e0a83c1b796e999afd9cbbb,186641,Nick Marach,"Jun 17, 1981","North Delta, BC, CAN",Canada,-,RW,"5'11"" / 180 cm",185 lbs / 84 kg,R,Retired,-
2759,5e0a83c3b796e999afd9cbd8,18035,Mark Olafson,"Mar 22, 1985","Winnipeg, MB, CAN",Canada,-,RW,"6'0"" / 184 cm",220 lbs / 100 kg,R,Retired,-
2760,5e0a83c5b796e999afd9cbed,247464,Gunnar Wegleitner,"May 06, 1998","Vancouver, BC, CAN",Canada,-,RW,"6'1"" / 185 cm",190 lbs / 86 kg,R,-,-
2761,5e0a83c8b796e999afd9cbfc,391048,"Jake Neighbours
                                                                                    


                                Legacy verified","Mar 29, 2002","Airdrie, AB, CAN",Canada,Airdrie MHA,LW,"5'11"" / 180 cm",201 lbs / 91 kg,L,-,-
2762,5e0a83cbb796e999afd9cc0c,7960,"Juris Stals
                                                                                                         a.k.a. ""Juris Štāls""","Apr 08, 1982","Riga, LAT",Latvia,LB,W/C,"6'3"" / 191 cm",201 lbs / 91 kg,L,-,Team Staff profile of Juris Stals also available
2763,5e0a83ceb796e999afd9cc33,14842,Kevin Korol,"Feb 01, 1981","Choiceland, SK, CAN",Canada,-,LW,"5'10"" / 179 cm",176 lbs / 80 kg,L,Retired,-
2764,5e0a83d0b796e999afd9cc52,44828,Eric Arnold,"Nov 30, 1992","Seedorf, SUI",Switzerland,Zürcher SC,LW/RW,"5'8"" / 173 cm",143 lbs / 65 kg,L,19/20,Brother: Patrice Arnold
2765,5e0a83d3b796e999afd9cc5a,279041,Carson Sass,"May 22, 1999","Melville, SK, CAN",Canada,-,D,"6'1"" / 185 cm",187 lbs / 85 kg,L,-,-
2766,5e0a83d5b796e999afd9cc73,10333,Anthony Aquino,"Aug 01, 1982","Toronto, ON, CAN","Canada 
                                                                                            /  Italy",-,RW,"5'10"" / 179 cm",203 lbs / 92 kg,R,Retired,"Also holds Croatian citizenship.
Brother: Luciano Aquino"
2767,5e0a83d7b796e999afd9cc89,12387,Matt Kassian,"Oct 28, 1986","Edmonton, AB, CAN",Canada,-,LW,"6'4"" / 193 cm",240 lbs / 109 kg,L,Retired,"Grandfather: Ed Kassian
Uncle: Dennis Kassian"
2768,5e0a83dab796e999afd9ccb0,108317,Dallas Valentine,"May 28, 1996","Red Deer, AB, CAN",Canada,-,D,"6'4"" / 193 cm",205 lbs / 93 kg,R,-,-
2769,5e0a83dcb796e999afd9ccc7,199942,"Maxwell James
                                                                                                         a.k.a. ""Max James""","Apr 13, 1997","Vancouver, BC, CAN",Canada,-,LW,"6'4"" / 193 cm",227 lbs / 103 kg,L,-,-
2770,5e0a83dfb796e999afd9ccde,117429,Evan Haw,"Apr 30, 1986","Fort McMurray, AB, CAN",Canada,-,D,"6'4"" / 193 cm",220 lbs / 100 kg,L,-,-
2771,5e0a83e1b796e999afd9ccef,41183,Griffin Reinhart,"Jan 24, 1994","West Vancouver, BC, CAN",Canada,Hollyburn Huskies,D,"6'4"" / 193 cm",216 lbs / 98 kg,L,19/20,"Father: Paul Reinhart
Brothers: Max Reinhart, Sam ReinhartA large defenseman with solid skills at both ends of the ice. A strong player with room for improvement in his physical game. Defensively sound. Gives a good first pass and skates well considering his large frame. Not a flashy player but provides good all-round talent and is capable of handling big minutes. (Matias Strozyk, 2011)"
2772,5e0a83e3b796e999afd9cd15,37135,Markus McCrea,"Feb 15, 1992","Canyon Lake, CA, USA",USA,-,LW,"6'2"" / 188 cm",194 lbs / 88 kg,L,-,-
2773,5e0a83e5b796e999afd9cd24,12060,Brent Kelly,"Dec 01, 1981","Kitchener, ON, CAN",Canada,-,C/RW,"6'0"" / 183 cm",190 lbs / 86 kg,R,Retired,-
2774,5e0a83e8b796e999afd9cd41,4544,Mikko Kuukka,"Nov 03, 1985","Hämeenkyrö, FIN",Finland,Ilves,D,"6'3"" / 190 cm",205 lbs / 93 kg,L,19/20+1,"Kuukka is a defensive defenseman with good size and work ethic. Handles the puck calmly.- Ulf Andersson, EP"
2775,5e0a83eab796e999afd9cd48,1269,Johannes Salmonsson,"Feb 07, 1986","Uppsala, SWE","Sweden 
                                                                                            /  Germany",Almtuna IS,LW/RW,"6'2"" / 189 cm",207 lbs / 94 kg,L,19/20,"Salmonsson has a great attitude and is very hardworking. He is a good forechecker, strong along the boards and skates a lot. Salmonsson is a fine skater, but what stands out more is the fact that he is always skating hard and moving on the ice. He also has great hockey sense, soft hands and is dangerous offensively, although he has yet had little room in the SEL to display the most creative side of his game. With gained experience. He should also bulk up and become stronger in order to be even more effective in the offensive zone."
2776,5e0a83ecb796e999afd9cd53,200927,Tanner Nagel,"Jan 27, 1998","Mossbank, SK, CAN",Canada,-,RW,"6'0"" / 183 cm",198 lbs / 90 kg,R,-,"Cousins: Garrett Pitter, Dayna Pitter, Angeline Pitter"
2777,5e0a83efb796e999afd9cd70,203986,Bryan Sansom,"Apr 15, 1984","Uxbridge, ON, CAN",Canada,-,LW,"6'0"" / 183 cm",172 lbs / 78 kg,L,-,-
2778,5e0a83f1b796e999afd9cd7b,186675,Justin Lucyshyn,"Dec 13, 1983","Saskatoon, SK, CAN",Canada,-,D,"6'4"" / 193 cm",220 lbs / 100 kg,R,Retired,-
2779,5e0a83f3b796e999afd9cd96,297256,Hayden Ostir,"Jul 06, 1999","Winnipeg, MB, CAN",Canada,-,C/RW,"6'0"" / 183 cm",194 lbs / 88 kg,R,-,-
2780,5e0a83f5b796e999afd9cdaa,21706,Igor Bacek,"Jan 30, 1986","Bratislava, SVK","Slovakia 
                                                                                            /  Germany",HC Slovan Bratislava,LW,"6'0"" / 183 cm",176 lbs / 80 kg,L,19/20,-
2781,5e0a83f7b796e999afd9cdaf,281929,Tyler Smithies,"Jul 27, 2000","Calgary, AB, CAN",Canada,Beaumont MHA,C,"6'1"" / 185 cm",190 lbs / 86 kg,L,-,-
2782,5e0a83f9b796e999afd9cdc6,40064,Tyler Pitlick,"Nov 01, 1991","Minneapolis, MN, USA",USA,-,C/RW,"6'2"" / 188 cm",201 lbs / 91 kg,R,19/20,"Uncle: Lance Pitlick

Cousins: Rem Pitlick, Rhett Pitlick"
2783,5e0a83fdb796e999afd9cde5,285079,Connor Gutenberg,"Sep 04, 1999","Brandon, MB, CAN",Canada,-,C,"5'9"" / 175 cm",165 lbs / 75 kg,R,-,-
